,song,singer,id,url,preview_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,hot,cluster
2619,30,Danny Brown,1QyFbmQ7Gs3ffxnnhyz7Xz,https://open.spotify.com/track/1QyFbmQ7Gs3ffxnnhyz7Xz,,0.443,0.888,4.0,-4.045,1.0,0.235,0.00682,0.0,0.163,0.673,140.889,audio_features,1QyFbmQ7Gs3ffxnnhyz7Xz,spotify:track:1QyFbmQ7Gs3ffxnnhyz7Xz,https://api.spotify.com/v1/tracks/1QyFbmQ7Gs3ffxnnhyz7Xz,https://api.spotify.com/v1/audio-analysis/1QyFbmQ7Gs3ffxnnhyz7Xz,198403.0,4.0,False,3
2620,Earth Song,Michael Jackson ,4GCGH6TJ69neckwITeBFXK,https://open.spotify.com/track/4GCGH6TJ69neckwITeBFXK,,0.501,0.439,3.0,-7.521,0.0,0.0313,0.482,0.000117,0.087,0.145,138.377,audio_features,4GCGH6TJ69neckwITeBFXK,spotify:track:4GCGH6TJ69neckwITeBFXK,https://api.spotify.com/v1/tracks/4GCGH6TJ69neckwITeBFXK,https://api.spotify.com/v1/audio-analysis/4GCGH6TJ69neckwITeBFXK,406040.0,4.0,False,7
2623,Angels,Robbie Williams ,7fH9ZS8gezOtky5bkYHvCN,https://open.spotify.com/track/7fH9ZS8gezOtky5bkYHvCN,,0.437,0.586,4.0,-6.708,1.0,0.0274,0.151,3.13e-06,0.0996,0.252,150.14,audio_features,7fH9ZS8gezOtky5bkYHvCN,spotify:track:7fH9ZS8gezOtky5bkYHvCN,https://api.spotify.com/v1/tracks/7fH9ZS8gezOtky5bkYHvCN,https://api.spotify.com/v1/audio-analysis/7fH9ZS8gezOtky5bkYHvCN,265733.0,4.0,False,3
2624,Hello It s Late ,Stone Temple Pilots,3cvXBUOF2ymN3stH0UFuq6,https://open.spotify.com/track/3cvXBUOF2ymN3stH0UFuq6,,0.501,0.525,9.0,-8.187,1.0,0.0251,0.068,0.000682,0.106,0.432,142.078,audio_features,3cvXBUOF2ymN3stH0UFuq6,spotify:track:3cvXBUOF2ymN3stH0UFuq6,https://api.spotify.com/v1/tracks/3cvXBUOF2ymN3stH0UFuq6,https://api.spotify.com/v1/audio-analysis/3cvXBUOF2ymN3stH0UFuq6,262373.0,4.0,False,9
2625,Blackstar ,David Bowie,0Fao855T3klV3REFRFHRF3,https://open.spotify.com/track/0Fao855T3klV3REFRFHRF3,,0.366,0.552,6.0,-8.35,1.0,0.0317,0.206,0.0595,0.178,0.114,97.98,audio_features,0Fao855T3klV3REFRFHRF3,spotify:track:0Fao855T3klV3REFRFHRF3,https://api.spotify.com/v1/tracks/0Fao855T3klV3REFRFHRF3,https://api.spotify.com/v1/audio-analysis/0Fao855T3klV3REFRFHRF3,597933.0,4.0,False,2
2626,Rain,The Beatles,48TNLcToLs8DWkdj5vYdiW,https://open.spotify.com/track/48TNLcToLs8DWkdj5vYdiW,,0.234,0.693,0.0,-8.277,1.0,0.0408,2.82e-05,0.899,0.442,0.541,106.933,audio_features,48TNLcToLs8DWkdj5vYdiW,spotify:track:48TNLcToLs8DWkdj5vYdiW,https://api.spotify.com/v1/tracks/48TNLcToLs8DWkdj5vYdiW,https://api.spotify.com/v1/audio-analysis/48TNLcToLs8DWkdj5vYdiW,181320.0,4.0,False,8
2627,Isabelle,Greg Johnson ,023U6QA4GUFQwmOxIYOrxk,https://open.spotify.com/track/023U6QA4GUFQwmOxIYOrxk,,0.349,0.381,5.0,-9.021,1.0,0.0293,0.628,3.69e-06,0.0912,0.262,174.503,audio_features,023U6QA4GUFQwmOxIYOrxk,spotify:track:023U6QA4GUFQwmOxIYOrxk,https://api.spotify.com/v1/tracks/023U6QA4GUFQwmOxIYOrxk,https://api.spotify.com/v1/audio-analysis/023U6QA4GUFQwmOxIYOrxk,228880.0,3.0,False,10
2628,Songs About You,Mindy McCready,22A30jOXRA1PPi3Wfi06Mb,https://open.spotify.com/track/22A30jOXRA1PPi3Wfi06Mb,,0.376,0.832,6.0,-2.277,1.0,0.0415,0.199,0.0,0.181,0.508,154.877,audio_features,22A30jOXRA1PPi3Wfi06Mb,spotify:track:22A30jOXRA1PPi3Wfi06Mb,https://api.spotify.com/v1/tracks/22A30jOXRA1PPi3Wfi06Mb,https://api.spotify.com/v1/audio-analysis/22A30jOXRA1PPi3Wfi06Mb,213320.0,4.0,False,9
2629,No Scrubs,TLC ,1KGi9sZVMeszgZOWivFpxs,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,,0.743,0.675,8.0,-4.267,0.0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,1KGi9sZVMeszgZOWivFpxs,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400.0,4.0,False,1
2630,No Name,Albert Ayler Quartet,3A2WdOWBeetZVywOV0i0mm,https://open.spotify.com/track/3A2WdOWBeetZVywOV0i0mm,,0.279,0.231,0.0,-22.563,1.0,0.0724,0.498,0.169,0.202,0.323,82.777,audio_features,3A2WdOWBeetZVywOV0i0mm,spotify:track:3A2WdOWBeetZVywOV0i0mm,https://api.spotify.com/v1/tracks/3A2WdOWBeetZVywOV0i0mm,https://api.spotify.com/v1/audio-analysis/3A2WdOWBeetZVywOV0i0mm,337267.0,4.0,False,12
2632,Loyal Ta The Glave,25 Ta Life,2ht9R0K3jHWaXzMdorVIYI,https://open.spotify.com/track/2ht9R0K3jHWaXzMdorVIYI,,0.371,0.966,8.0,-5.149,0.0,0.0817,9.33e-05,7.73e-05,0.0628,0.463,85.383,audio_features,2ht9R0K3jHWaXzMdorVIYI,spotify:track:2ht9R0K3jHWaXzMdorVIYI,https://api.spotify.com/v1/tracks/2ht9R0K3jHWaXzMdorVIYI,https://api.spotify.com/v1/audio-analysis/2ht9R0K3jHWaXzMdorVIYI,74560.0,4.0,False,13
2633,Metida De Pata,Los Dos Oros,48hGgCxsgTtZNrqxRB9IGr,https://open.spotify.com/track/48hGgCxsgTtZNrqxRB9IGr,,0.647,0.359,7.0,-9.575,1.0,0.0295,0.614,0.000362,0.0792,0.722,106.359,audio_features,48hGgCxsgTtZNrqxRB9IGr,spotify:track:48hGgCxsgTtZNrqxRB9IGr,https://api.spotify.com/v1/tracks/48hGgCxsgTtZNrqxRB9IGr,https://api.spotify.com/v1/audio-analysis/48hGgCxsgTtZNrqxRB9IGr,166480.0,4.0,False,5
2634,Rumble ,Link Wray,5W45ACJYATjWEwUDYM5TDi,https://open.spotify.com/track/5W45ACJYATjWEwUDYM5TDi,,0.544,0.571,9.0,-10.445,1.0,0.0346,0.176,0.00571,0.652,0.497,85.112,audio_features,5W45ACJYATjWEwUDYM5TDi,spotify:track:5W45ACJYATjWEwUDYM5TDi,https://api.spotify.com/v1/tracks/5W45ACJYATjWEwUDYM5TDi,https://api.spotify.com/v1/audio-analysis/5W45ACJYATjWEwUDYM5TDi,147693.0,4.0,False,4
2636,SICKO MODE ,Travis Scott ,2xLMifQCjDGFmkHkpNLD9h,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,,0.834,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820.0,4.0,False,5
2637,The Singer ,Ty Segall,7F1Rl3za8Sujjzy2Wn8Bpc,https://open.spotify.com/track/7F1Rl3za8Sujjzy2Wn8Bpc,,0.451,0.434,9.0,-8.531,0.0,0.028,0.00137,0.0682,0.19,0.112,80.904,audio_features,7F1Rl3za8Sujjzy2Wn8Bpc,spotify:track:7F1Rl3za8Sujjzy2Wn8Bpc,https://api.spotify.com/v1/tracks/7F1Rl3za8Sujjzy2Wn8Bpc,https://api.spotify.com/v1/audio-analysis/7F1Rl3za8Sujjzy2Wn8Bpc,254653.0,4.0,False,13
2638,Paradiso,Konono No. 1,4GofXrGDmc57jtT4phANDF,https://open.spotify.com/track/4GofXrGDmc57jtT4phANDF,,0.641,0.674,1.0,-8.035,1.0,0.045,0.0203,0.899,0.716,0.407,124.477,audio_features,4GofXrGDmc57jtT4phANDF,spotify:track:4GofXrGDmc57jtT4phANDF,https://api.spotify.com/v1/tracks/4GofXrGDmc57jtT4phANDF,https://api.spotify.com/v1/audio-analysis/4GofXrGDmc57jtT4phANDF,423987.0,4.0,False,4
2639,Love Life,The Rutles,0QWygaVDlZsPYP3uANTvdg,https://open.spotify.com/track/0QWygaVDlZsPYP3uANTvdg,,0.585,0.649,7.0,-6.859,1.0,0.0297,0.553,0.00201,0.463,0.833,101.3,audio_features,0QWygaVDlZsPYP3uANTvdg,spotify:track:0QWygaVDlZsPYP3uANTvdg,https://api.spotify.com/v1/tracks/0QWygaVDlZsPYP3uANTvdg,https://api.spotify.com/v1/audio-analysis/0QWygaVDlZsPYP3uANTvdg,168373.0,4.0,False,8
2640,Before The Throne Of Grace ,Point Of Grace,59VaClg03O6PTqPqg9VelF,https://open.spotify.com/track/59VaClg03O6PTqPqg9VelF,,0.385,0.0655,2.0,-15.398,1.0,0.0477,0.853,0.0,0.0937,0.225,113.912,audio_features,59VaClg03O6PTqPqg9VelF,spotify:track:59VaClg03O6PTqPqg9VelF,https://api.spotify.com/v1/tracks/59VaClg03O6PTqPqg9VelF,https://api.spotify.com/v1/audio-analysis/59VaClg03O6PTqPqg9VelF,169120.0,3.0,False,10
2641,An Introduction to the Album ,The Hotelier,4RL4rQimIhpaX0HrSqAv53,https://open.spotify.com/track/4RL4rQimIhpaX0HrSqAv53,,0.539,0.534,3.0,-8.528,1.0,0.0424,0.509,8.55e-05,0.426,0.347,110.076,audio_features,4RL4rQimIhpaX0HrSqAv53,spotify:track:4RL4rQimIhpaX0HrSqAv53,https://api.spotify.com/v1/tracks/4RL4rQimIhpaX0HrSqAv53,https://api.spotify.com/v1/audio-analysis/4RL4rQimIhpaX0HrSqAv53,272547.0,3.0,False,10
2642,Scar Tissue,Red Hot Chili Peppers ,1G391cbiT3v3Cywg8T7DM1,https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1,,0.595,0.717,0.0,-4.803,1.0,0.0295,0.0779,0.00274,0.108,0.547,88.969,audio_features,1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907.0,4.0,False,11
2643,Teenage Dream ,Katy Perry,5jzKL4BDMClWqRguW5qZvh,https://open.spotify.com/track/5jzKL4BDMClWqRguW5qZvh,,0.719,0.798,10.0,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,audio_features,5jzKL4BDMClWqRguW5qZvh,spotify:track:5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh,227741.0,4.0,False,5
2644,Good Vibrations,Marky Mark And The Funky Bunch & Loletta Holloway ,5hWdgGVcfTeLPAiHM6EZG9,https://open.spotify.com/track/5hWdgGVcfTeLPAiHM6EZG9,,0.711,0.951,1.0,-8.406,1.0,0.0537,0.00189,0.366,0.0229,0.903,121.656,audio_features,5hWdgGVcfTeLPAiHM6EZG9,spotify:track:5hWdgGVcfTeLPAiHM6EZG9,https://api.spotify.com/v1/tracks/5hWdgGVcfTeLPAiHM6EZG9,https://api.spotify.com/v1/audio-analysis/5hWdgGVcfTeLPAiHM6EZG9,269307.0,4.0,False,11
2645,ET,Forteba,1auLFOSqte8L1aD7HRQV6R,https://open.spotify.com/track/1auLFOSqte8L1aD7HRQV6R,,0.808,0.712,8.0,-9.681,0.0,0.0861,0.00079,0.849,0.0663,0.795,123.016,audio_features,1auLFOSqte8L1aD7HRQV6R,spotify:track:1auLFOSqte8L1aD7HRQV6R,https://api.spotify.com/v1/tracks/1auLFOSqte8L1aD7HRQV6R,https://api.spotify.com/v1/audio-analysis/1auLFOSqte8L1aD7HRQV6R,462439.0,4.0,False,1
2646,You Are the Sunshine of My Life,Stevie Wonder,0n2pjCIMKwHSXoYfEbYMfX,https://open.spotify.com/track/0n2pjCIMKwHSXoYfEbYMfX,,0.519,0.46,11.0,-14.53,1.0,0.0688,0.823,5.97e-05,0.243,0.675,132.082,audio_features,0n2pjCIMKwHSXoYfEbYMfX,spotify:track:0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/tracks/0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/audio-analysis/0n2pjCIMKwHSXoYfEbYMfX,178200.0,4.0,False,12
2647,Though U Tried,Nicole Willis,3TH4eFm75VQuLCiOjaa0R1,https://open.spotify.com/track/3TH4eFm75VQuLCiOjaa0R1,,0.757,0.472,8.0,-8.141,1.0,0.0568,0.315,0.0136,0.105,0.81,84.965,audio_features,3TH4eFm75VQuLCiOjaa0R1,spotify:track:3TH4eFm75VQuLCiOjaa0R1,https://api.spotify.com/v1/tracks/3TH4eFm75VQuLCiOjaa0R1,https://api.spotify.com/v1/audio-analysis/3TH4eFm75VQuLCiOjaa0R1,309173.0,4.0,False,5
2648,Five Short Stories,Weather Report,65CXR2eboKYb9249Nn7ymu,https://open.spotify.com/track/65CXR2eboKYb9249Nn7ymu,,0.247,0.0846,8.0,-19.746,1.0,0.0375,0.98,0.85,0.104,0.107,138.757,audio_features,65CXR2eboKYb9249Nn7ymu,spotify:track:65CXR2eboKYb9249Nn7ymu,https://api.spotify.com/v1/tracks/65CXR2eboKYb9249Nn7ymu,https://api.spotify.com/v1/audio-analysis/65CXR2eboKYb9249Nn7ymu,416400.0,4.0,False,12
2649,Ultradust,Fold Zandura,6QWep5J4bqZ7UClx072EsL,https://open.spotify.com/track/6QWep5J4bqZ7UClx072EsL,,0.579,0.756,2.0,-7.033,1.0,0.0272,0.00574,0.0,0.251,0.66,99.928,audio_features,6QWep5J4bqZ7UClx072EsL,spotify:track:6QWep5J4bqZ7UClx072EsL,https://api.spotify.com/v1/tracks/6QWep5J4bqZ7UClx072EsL,https://api.spotify.com/v1/audio-analysis/6QWep5J4bqZ7UClx072EsL,176067.0,4.0,False,8
2650,tonite ,LCD Soundsystem,1yAldIvjyQQ6gU5TMNTJNo,https://open.spotify.com/track/1yAldIvjyQQ6gU5TMNTJNo,,0.767,0.787,2.0,-8.28,1.0,0.0566,0.0678,0.00509,0.43,0.839,121.102,audio_features,1yAldIvjyQQ6gU5TMNTJNo,spotify:track:1yAldIvjyQQ6gU5TMNTJNo,https://api.spotify.com/v1/tracks/1yAldIvjyQQ6gU5TMNTJNo,https://api.spotify.com/v1/audio-analysis/1yAldIvjyQQ6gU5TMNTJNo,347347.0,4.0,False,8
2651,Pagan Poetry,Bjork,0mc51xomEC6CZUZdB8xgQU,https://open.spotify.com/track/0mc51xomEC6CZUZdB8xgQU,,0.513,0.46,1.0,-8.201,0.0,0.0298,0.484,5.04e-06,0.0816,0.139,131.984,audio_features,0mc51xomEC6CZUZdB8xgQU,spotify:track:0mc51xomEC6CZUZdB8xgQU,https://api.spotify.com/v1/tracks/0mc51xomEC6CZUZdB8xgQU,https://api.spotify.com/v1/audio-analysis/0mc51xomEC6CZUZdB8xgQU,314867.0,4.0,False,6
2652,Girls Like Me,Kellie Pickler,2bxdPGV6gQitKIW7Wm8RPX,https://open.spotify.com/track/2bxdPGV6gQitKIW7Wm8RPX,,0.589,0.834,9.0,-3.349,1.0,0.0347,0.219,0.0,0.185,0.655,120.581,audio_features,2bxdPGV6gQitKIW7Wm8RPX,spotify:track:2bxdPGV6gQitKIW7Wm8RPX,https://api.spotify.com/v1/tracks/2bxdPGV6gQitKIW7Wm8RPX,https://api.spotify.com/v1/audio-analysis/2bxdPGV6gQitKIW7Wm8RPX,227160.0,4.0,False,5
2653,Coconut ,Dannii Minogue,358wPdnD7YvoevPzhJtJHR,https://open.spotify.com/track/358wPdnD7YvoevPzhJtJHR,,0.714,0.927,11.0,-5.651,1.0,0.0432,0.00621,0.0441,0.266,0.658,133.004,audio_features,358wPdnD7YvoevPzhJtJHR,spotify:track:358wPdnD7YvoevPzhJtJHR,https://api.spotify.com/v1/tracks/358wPdnD7YvoevPzhJtJHR,https://api.spotify.com/v1/audio-analysis/358wPdnD7YvoevPzhJtJHR,290573.0,4.0,False,5
2654,It Ain t Easy,Five Horse Johnson,5dd1uzt3OBvxSODtu2BYMk,https://open.spotify.com/track/5dd1uzt3OBvxSODtu2BYMk,,0.242,0.709,9.0,-4.373,1.0,0.0393,0.00688,0.00184,0.156,0.137,138.59,audio_features,5dd1uzt3OBvxSODtu2BYMk,spotify:track:5dd1uzt3OBvxSODtu2BYMk,https://api.spotify.com/v1/tracks/5dd1uzt3OBvxSODtu2BYMk,https://api.spotify.com/v1/audio-analysis/5dd1uzt3OBvxSODtu2BYMk,257760.0,4.0,False,9
2655,Gone ,Charli XCX ,1yUJK3qxPiFiPeAG2gLfuW,https://open.spotify.com/track/1yUJK3qxPiFiPeAG2gLfuW,,0.91,0.441,6.0,-7.575,1.0,0.0693,0.0414,8.8e-06,0.0745,0.66,114.002,audio_features,1yUJK3qxPiFiPeAG2gLfuW,spotify:track:1yUJK3qxPiFiPeAG2gLfuW,https://api.spotify.com/v1/tracks/1yUJK3qxPiFiPeAG2gLfuW,https://api.spotify.com/v1/audio-analysis/1yUJK3qxPiFiPeAG2gLfuW,246480.0,4.0,False,5
2656,Mistress of Erzulie ,Alannah Myles,0gr3KV9f0MWtmKDfCJqIzC,https://open.spotify.com/track/0gr3KV9f0MWtmKDfCJqIzC,,0.546,0.833,4.0,-7.839,1.0,0.0284,0.0527,0.00637,0.275,0.44,98.664,audio_features,0gr3KV9f0MWtmKDfCJqIzC,spotify:track:0gr3KV9f0MWtmKDfCJqIzC,https://api.spotify.com/v1/tracks/0gr3KV9f0MWtmKDfCJqIzC,https://api.spotify.com/v1/audio-analysis/0gr3KV9f0MWtmKDfCJqIzC,288800.0,4.0,False,8
2657,smithee s second,Drop Trio,4FuEGxi583fFiMmxWvVOQK,https://open.spotify.com/track/4FuEGxi583fFiMmxWvVOQK,,0.34,0.484,0.0,-10.168,0.0,0.0456,0.755,0.678,0.724,0.497,165.565,audio_features,4FuEGxi583fFiMmxWvVOQK,spotify:track:4FuEGxi583fFiMmxWvVOQK,https://api.spotify.com/v1/tracks/4FuEGxi583fFiMmxWvVOQK,https://api.spotify.com/v1/audio-analysis/4FuEGxi583fFiMmxWvVOQK,451267.0,4.0,False,4
2658,Not Fade Away,The Crickets,6sBPjgvLZzHHrpxbBDjmdE,https://open.spotify.com/track/6sBPjgvLZzHHrpxbBDjmdE,,0.799,0.475,9.0,-13.142,1.0,0.0413,0.835,0.0,0.275,0.92,95.966,audio_features,6sBPjgvLZzHHrpxbBDjmdE,spotify:track:6sBPjgvLZzHHrpxbBDjmdE,https://api.spotify.com/v1/tracks/6sBPjgvLZzHHrpxbBDjmdE,https://api.spotify.com/v1/audio-analysis/6sBPjgvLZzHHrpxbBDjmdE,142773.0,4.0,False,5
2659,Avalon,Red Nichols and His 5 Pennies,4TaT0V1FIXYcaaqvSwYB9h,https://open.spotify.com/track/4TaT0V1FIXYcaaqvSwYB9h,,0.889,0.536,8.0,-9.135,1.0,0.037,0.946,0.857,0.0702,0.961,112.013,audio_features,4TaT0V1FIXYcaaqvSwYB9h,spotify:track:4TaT0V1FIXYcaaqvSwYB9h,https://api.spotify.com/v1/tracks/4TaT0V1FIXYcaaqvSwYB9h,https://api.spotify.com/v1/audio-analysis/4TaT0V1FIXYcaaqvSwYB9h,189649.0,4.0,False,5
2660,Cradle Of Love,Billy Idol ,5TSANSqPTD6nBG0NSJWmVB,https://open.spotify.com/track/5TSANSqPTD6nBG0NSJWmVB,,0.612,0.942,3.0,-4.588,1.0,0.0399,0.0163,3.9e-06,0.0909,0.622,144.038,audio_features,5TSANSqPTD6nBG0NSJWmVB,spotify:track:5TSANSqPTD6nBG0NSJWmVB,https://api.spotify.com/v1/tracks/5TSANSqPTD6nBG0NSJWmVB,https://api.spotify.com/v1/audio-analysis/5TSANSqPTD6nBG0NSJWmVB,281467.0,4.0,False,3
